sourceOccurrenceId	sourceTaxonId	sourceTaxonName	sourceBodyPartId	sourceBodyPartName	sourceLifeStageId	sourceLifeStageName	interactionTypeId	interactionTypeName	targetOccurrenceId	targetTaxonId	targetTaxonName	targetBodyPartId	targetBodyPartName	targetLifeStageId	targetLifeStageName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceUrl	referenceCitation
		Lentimicrobiaceae					RO:0002437	interacts with			Helicobacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4936
		Lewinellaceae					RO:0002437	interacts with			Caulobacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4937
		Lewinellaceae					RO:0002437	interacts with			Chaetocerotaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4938
		Lewinellaceae					RO:0002437	interacts with			Hyphomonadaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4939
		Lewinellaceae					RO:0002437	interacts with			Lagenidiaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4940
		Lewinellaceae					RO:0002437	interacts with			Phyllobacteriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4941
		Lewinellaceae					RO:0002437	interacts with			Flammeovirgaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4942
		Lewinellaceae					RO:0002437	interacts with			Flavobacteriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4943
		Lewinellaceae					RO:0002437	interacts with			Lobulomycetaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4944
		Lewinellaceae					RO:0002437	interacts with			Chordariaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4945
		Lewinellaceae					RO:0002437	interacts with			Loxocephalidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4946
		Lewinellaceae					RO:0002437	interacts with			Symbiodiniaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4947
		Lewinellaceae					RO:0002437	interacts with			Chromulinaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4948
		Lewinellaceae					RO:0002437	interacts with			Fragilariaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4949
		Lewinellaceae					RO:0002437	interacts with			Competibacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4950
		Lewinellaceae					RO:0002437	interacts with			Halieaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4951
		Lewinellaceae					RO:0002437	interacts with			Bacillaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4952
		Marinifilaceae					RO:0002437	interacts with			Clostridiaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4953
		Marinifilaceae					RO:0002437	interacts with			Rhodomelaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4954
		Marinifilaceae					RO:0002437	interacts with			Haliscomenobacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4955
		Marinifilaceae					RO:0002437	interacts with			Pterospermataceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4956
		Marinifilaceae					RO:0002437	interacts with			Bacillariaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4957
		Marinifilaceae					RO:0002437	interacts with			Prolixibacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4958
		Marinilabiliaceae					RO:0002437	interacts with			Ruminococcaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4959
		Marinilabiliaceae					RO:0002437	interacts with			Desulfuromonadaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4960
		Marinilabiliaceae					RO:0002437	interacts with			Idiomarinaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4961
		Marinilabiliaceae					RO:0002437	interacts with			Saprospiraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4962
		Marinilabiliaceae					RO:0002437	interacts with			Ignavibacteriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4963
		Marinilabiliaceae					RO:0002437	interacts with			Spirochaetaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4964
		Marinilabiliaceae					RO:0002437	interacts with			Fusobacteriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4965
		Marinilabiliaceae					RO:0002437	interacts with			Syntrophaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4966
		Marinilabiliaceae					RO:0002437	interacts with			Melioribacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4967
		Marinilabiliaceae					RO:0002437	interacts with			Clostridiaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4968
		Marinilabiliaceae					RO:0002437	interacts with			Pseudoalteromonadaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4969
		Marinilabiliaceae					RO:0002437	interacts with			Desulfobacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4970
		Marinilabiliaceae					RO:0002437	interacts with			Desulfobulbaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4971
		Melioribacteraceae					RO:0002437	interacts with			Acanthocystidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4972
		Melioribacteraceae					RO:0002437	interacts with			Ruminococcaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4973
		Melioribacteraceae					RO:0002437	interacts with			Geobacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4974
		Melioribacteraceae					RO:0002437	interacts with			Pseudomonadaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4975
		Melioribacteraceae					RO:0002437	interacts with			Saprospiraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4976
		Melioribacteraceae					RO:0002437	interacts with			Aphanothecaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4977
		Melioribacteraceae					RO:0002437	interacts with			Ignavibacteriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4978
		Melioribacteraceae					RO:0002437	interacts with			Cymatosiraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4979
		Melioribacteraceae					RO:0002437	interacts with			Lentimicrobiaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4980
		Melioribacteraceae					RO:0002437	interacts with			Bacteroidaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4981
		Melioribacteraceae					RO:0002437	interacts with			Marinilabiliaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4982
		Melioribacteraceae					RO:0002437	interacts with			Phytodiniaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4983
		Methylobacteriaceae					RO:0002437	interacts with			Beijerinckiaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4984
		Methylobacteriaceae					RO:0002437	interacts with			Oceanospirillaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4985
		Methylobacteriaceae					RO:0002437	interacts with			Opitutaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4986
		Methylobacteriaceae					RO:0002437	interacts with			Sinobacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4987
		Methylobacteriaceae					RO:0002437	interacts with			Phaselicystidaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4988
		Methylobacteriaceae					RO:0002437	interacts with			Legionellaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4989
		Methylobacteriaceae					RO:0002437	interacts with			Flavobacteriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4990
		Methylobacteriaceae					RO:0002437	interacts with			Streptomycetaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4991
		Methylobacteriaceae					RO:0002437	interacts with			Alcaligenaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4992
		Methylobacteriaceae					RO:0002437	interacts with			Gemmataceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4993
		Methylobacteriaceae					RO:0002437	interacts with			Colwelliaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4994
		Methylobacteriaceae					RO:0002437	interacts with			Microbacteriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4995
		Methylobacteriaceae					RO:0002437	interacts with			Micrococcaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4996
		Methylobacteriaceae					RO:0002437	interacts with			Naviculaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4997
		Methylobacteriaceae					RO:0002437	interacts with			Myxococcaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4998
		Methylobacteriaceae					RO:0002437	interacts with			Rhodothermaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 4999
		Methylococcaceae					RO:0002437	interacts with			Mytilidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5000
		Methylococcaceae					RO:0002437	interacts with			Erythrobacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5001
		Methylococcaceae					RO:0002437	interacts with			Terebellidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5002
		Methylococcaceae					RO:0002437	interacts with			Euplotidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5003
		Methylococcaceae					RO:0002437	interacts with			Lobulomycetaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5004
		Methylococcaceae					RO:0002437	interacts with			Opheliidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5005
		Methylococcaceae					RO:0002437	interacts with			Bdellovibrionaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5006
		Methylococcaceae					RO:0002437	interacts with			Nitrospiraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5007
		Methylophilaceae					RO:0002437	interacts with			Alteromonadaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5008
		Methylophilaceae					RO:0002437	interacts with			Burkholderiaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5009
		Methylophilaceae					RO:0002437	interacts with			Calditrichaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5010
		Methylophilaceae					RO:0002437	interacts with			Saprospiraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5011
		Methylophilaceae					RO:0002437	interacts with			Caulobacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5012
		Methylophilaceae					RO:0002437	interacts with			Aurantimonadaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5013
		Methylophilaceae					RO:0002437	interacts with			Cyclobacteriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5014
		Methylophilaceae					RO:0002437	interacts with			Lobulomycetaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5015
		Methylophilaceae					RO:0002437	interacts with			Bacteriovoracaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5016
		Methylophilaceae					RO:0002437	interacts with			Bdellovibrionaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5017
		Microbacteriaceae					RO:0002437	interacts with			Oceanospirillaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5018
		Microbacteriaceae					RO:0002437	interacts with			Kineosporiaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5019
		Microbacteriaceae					RO:0002437	interacts with			Acidimicrobiaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5020
		Microbacteriaceae					RO:0002437	interacts with			Streptomycetaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5021
		Microbacteriaceae					RO:0002437	interacts with			Alcaligenaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5022
		Microbacteriaceae					RO:0002437	interacts with			Gemmataceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5023
		Microbacteriaceae					RO:0002437	interacts with			Methylobacteriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5024
		Microbacteriaceae					RO:0002437	interacts with			Gemmatimonadaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5025
		Microbacteriaceae					RO:0002437	interacts with			Mortierellaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5026
		Microbacteriaceae					RO:0002437	interacts with			Verrucomicrobia.subdivision.3						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5027
		Microbacteriaceae					RO:0002437	interacts with			Myxococcaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5028
		Microbacteriaceae					RO:0002437	interacts with			Nitrosopumilaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5029
		Microbacteriaceae					RO:0002437	interacts with			Nitrososphaeraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5030
		Microbulbiferaceae					RO:0002437	interacts with			Rhodellaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5031
		Microbulbiferaceae					RO:0002437	interacts with			Pyrenomonadaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5032
		Microbulbiferaceae					RO:0002437	interacts with			Candidatus.Brocadiaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5033
		Microbulbiferaceae					RO:0002437	interacts with			Cymatosiraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5034
		Microbulbiferaceae					RO:0002437	interacts with			Chlorodendraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5035
		Microbulbiferaceae					RO:0002437	interacts with			Pyramimonadaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5036
		Microbulbiferaceae					RO:0002437	interacts with			Skeletonemataceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5037
		Microbulbiferaceae					RO:0002437	interacts with			Desulfarculaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5038
		Micrococcaceae					RO:0002437	interacts with			Oceanospirillaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5039
		Micrococcaceae					RO:0002437	interacts with			Opitutaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5040
		Micrococcaceae					RO:0002437	interacts with			Oxalobacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5041
		Micrococcaceae					RO:0002437	interacts with			Allapsidae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5042
		Micrococcaceae					RO:0002437	interacts with			Caulobacteraceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5043
		Micrococcaceae					RO:0002437	interacts with			Flavobacteriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5044
		Micrococcaceae					RO:0002437	interacts with			Alcaligenaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5045
		Micrococcaceae					RO:0002437	interacts with			Methylobacteriaceae						Pillar Point					www.ucedna.com	Meyer R.S., et al., Beach environmental DNA fills gaps in photographic biomonitoring to track spatiotemporal community turnover across 82 phyla. Environmental DNA, submitted June 3, 5046
